x,y,z,row,col
-213.41,54.29,-249.26,6,7
-184.17,57.56,-249.47,6,8
-154.92,67.35,-249.69,6,9
-125.67,75.62,-249.90,6,10
-96.42,75.44,-250.11,6,11
-67.18,66.21,-250.33,6,12
-37.93,56.40,-250.54,6,13
-8.68,47.06,-250.75,6,14
20.57,38.21,-250.96,6,15
49.81,29.75,-251.18,6,16
79.06,15.25,-251.39,6,17
108.31,15.25,-251.60,6,18
137.56,5.27,-251.82,6,19
166.80,5.28,-252.03,6,20
196.05,5.28,-252.24,6,21
225.30,5.30,-252.46,6,22
254.55,5.98,-252.67,6,23
283.79,6.88,-252.89,6,24
313.04,7.07,-253.10,6,25
342.29,6.92,-253.31,6,26
371.54,6.99,-253.53,6,27
400.78,7.01,-253.74,6,28
-417.93,36.48,-217.95,7,0
-388.68,37.66,-218.17,7,1
-359.43,40.11,-218.38,7,2
-330.19,41.16,-218.59,7,3
-300.94,44.41,-218.80,7,4
-271.69,46.47,-219.02,7,5
-242.44,46.93,-219.23,7,6
-213.20,52.93,-219.44,7,7
-183.95,62.95,-219.66,7,8
-154.70,74.93,-219.87,7,9
-125.45,75.77,-220.08,7,10
-96.21,76.49,-220.30,7,11
-66.96,75.46,-220.51,7,12
-37.71,66.52,-220.72,7,13
-8.46,54.52,-220.94,7,14
20.78,45.02,-221.15,7,15
50.03,34.28,-221.36,7,16
79.28,23.61,-221.57,7,17
108.53,23.61,-221.79,7,18
137.77,10.20,-222.00,7,19
167.02,5.68,-222.21,7,20
196.27,5.36,-222.43,7,21
225.52,5.75,-222.64,7,22
254.76,6.35,-222.85,7,23
284.01,6.79,-223.07,7,24
313.26,7.07,-223.28,7,25
342.51,6.92,-223.50,7,26
371.75,6.93,-223.71,7,27
401.00,6.91,-223.92,7,28
-417.71,38.01,-188.14,8,0
-388.46,38.25,-188.35,8,1
-359.22,39.79,-188.56,8,2
-329.97,41.89,-188.78,8,3
-300.72,42.75,-188.99,8,4
-271.47,45.94,-189.20,8,5
-242.23,46.94,-189.41,8,6
-212.98,53.17,-189.63,8,7
-183.73,64.21,-189.84,8,8
-154.48,75.24,-190.05,8,9
-125.24,82.30,-190.27,8,10
-95.99,84.78,-190.48,8,11
-66.74,82.90,-190.69,8,12
-37.49,74.03,-190.91,8,13
-8.25,62.07,-191.12,8,14
21.00,52.20,-191.33,8,15
50.25,40.20,-191.54,8,16
79.50,29.98,-191.76,8,17
108.74,29.98,-191.97,8,18
137.99,19.17,-192.18,8,19
167.24,6.95,-192.40,8,20
196.49,6.27,-192.61,8,21
225.73,6.38,-192.82,8,22
254.98,6.77,-193.04,8,23
284.23,6.95,-193.25,8,24
313.48,7.14,-193.47,8,25
342.72,6.97,-193.68,8,26
371.97,6.96,-193.89,8,27
401.22,7.03,-194.11,8,28
-417.49,38.78,-158.32,9,0
-388.25,38.15,-158.53,9,1
-359.00,40.02,-158.75,9,2
-329.75,41.20,-158.96,9,3
-300.50,43.27,-159.17,9,4
-271.26,45.23,-159.38,9,5
-242.01,48.10,-159.60,9,6
-212.76,52.40,-159.81,9,7
-183.51,63.43,-160.02,9,8
-154.27,72.22,-160.24,9,9
-125.02,85.17,-160.45,9,10
-95.77,86.74,-160.66,9,11
-66.52,84.55,-160.88,9,12
-37.28,79.98,-161.09,9,13
-8.03,68.22,-161.30,9,14
21.22,57.62,-161.52,9,15
50.47,47.53,-161.73,9,16
79.71,36.72,-161.94,9,17
108.96,36.72,-162.15,9,18
138.21,26.31,-162.37,9,19
167.46,16.12,-162.58,9,20
196.70,6.73,-162.79,9,21
225.95,7.01,-163.01,9,22
255.20,7.13,-163.22,9,23
284.45,7.06,-163.44,9,24
313.69,7.11,-163.65,9,25
342.94,7.13,-163.86,9,26
372.19,7.17,-164.08,9,27
401.44,6.92,-164.29,9,28
-417.28,37.86,-128.50,10,0
-388.03,38.93,-128.72,10,1
-358.78,41.46,-128.93,10,2
-329.53,42.68,-129.14,10,3
-300.29,44.48,-129.36,10,4
-271.04,44.07,-129.57,10,5
-241.79,47.99,-129.78,10,6
-212.54,48.84,-129.99,10,7
-183.30,60.03,-130.21,10,8
-154.05,71.05,-130.42,10,9
-124.80,85.32,-130.63,10,10
-95.55,87.38,-130.85,10,11
-66.31,86.53,-131.06,10,12
-37.06,84.26,-131.27,10,13
-7.81,73.51,-131.49,10,14
21.44,64.57,-131.70,10,15
50.68,52.21,-131.91,10,16
79.93,38.36,-132.13,10,17
109.18,38.36,-132.34,10,18
138.43,29.59,-132.55,10,19
167.67,21.53,-132.77,10,20
196.92,12.34,-132.98,10,21
226.17,7.17,-133.19,10,22
255.42,7.97,-133.41,10,23
284.66,7.46,-133.62,10,24
313.91,7.26,-133.83,10,25
343.16,7.40,-134.05,10,26
372.41,7.16,-134.26,10,27
401.65,6.97,-134.47,10,28
-417.06,38.76,-98.69,11,0
-387.81,40.80,-98.90,11,1
-358.56,42.72,-99.11,11,2
-329.32,43.54,-99.33,11,3
-300.07,45.17,-99.54,11,4
-270.82,44.15,-99.75,11,5
-241.57,47.60,-99.96,11,6
-212.33,51.97,-100.18,11,7
-183.08,58.34,-100.39,11,8
-153.83,68.71,-100.60,11,9
-124.58,81.32,-100.82,11,10
-95.34,86.64,-101.03,11,11
-66.09,89.15,-101.24,11,12
-36.84,88.45,-101.46,11,13
-7.59,80.35,-101.67,11,14
21.65,68.70,-101.88,11,15
50.90,56.25,-102.10,11,16
80.15,43.52,-102.31,11,17
109.40,43.52,-102.52,11,18
138.64,36.26,-102.74,11,19
167.89,27.74,-102.95,11,20
197.14,18.40,-103.16,11,21
226.39,7.86,-103.38,11,22
255.63,7.79,-103.59,11,23
284.88,7.42,-103.80,11,24
314.13,7.54,-104.02,11,25
343.38,7.71,-104.23,11,26
372.62,7.12,-104.44,11,27
401.87,7.04,-104.66,11,28
-416.84,40.88,-68.87,12,0
-387.60,43.42,-69.08,12,1
-358.35,43.09,-69.30,12,2
-329.10,43.74,-69.51,12,3
-299.85,45.54,-69.72,12,4
