x,y,z,row,col
-623.53,38.48,-595.85,0,0
-594.28,38.74,-596.06,0,1
-565.03,40.58,-596.28,0,2
-535.78,41.77,-596.49,0,3
-506.54,41.26,-596.70,0,4
-477.29,41.70,-596.91,0,5
-448.04,43.94,-597.13,0,6
-418.80,48.99,-597.34,0,7
-389.55,40.64,-597.55,0,8
-360.30,38.37,-597.77,0,9
-331.05,32.86,-597.98,0,10
-301.81,20.11,-598.19,0,11
-272.56,5.49,-598.41,0,12
-243.31,4.73,-598.62,0,13
-214.07,4.65,-598.83,0,14
-184.82,4.74,-599.04,0,15
-155.57,4.27,-599.26,0,16
-126.32,3.94,-599.47,0,17
-97.08,3.95,-599.68,0,18
-67.83,3.53,-599.90,0,19
-38.58,3.53,-600.11,0,20
-9.34,3.73,-600.32,0,21
19.91,4.79,-600.54,0,22
49.16,5.25,-600.75,0,23
78.41,5.70,-600.96,0,24
107.65,5.90,-601.18,0,25
136.90,6.59,-601.39,0,26
166.15,6.72,-601.61,0,27
195.40,7.01,-601.82,0,28
224.64,7.23,-602.03,0,29
253.89,7.10,-602.25,0,30
283.14,7.01,-602.46,0,31
312.38,7.02,-602.67,0,32
341.63,7.02,-602.89,0,33
370.88,7.03,-603.10,0,34
400.13,7.05,-603.31,0,35
429.37,7.07,-603.53,0,36
458.62,7.44,-603.74,0,37
487.87,7.25,-603.96,0,38
517.11,7.22,-604.17,0,39
546.36,7.30,-604.38,0,40
575.61,8.08,-604.60,0,41
-623.31,41.09,-566.03,1,0
-594.06,42.07,-566.25,1,1
-564.81,40.23,-566.46,1,2
-535.57,40.67,-566.67,1,3
-506.32,41.12,-566.89,1,4
-477.07,41.81,-567.10,1,5
-447.83,42.29,-567.31,1,6
-418.58,45.09,-567.52,1,7
-389.33,48.89,-567.74,1,8
-360.08,45.71,-567.95,1,9
-330.84,41.54,-568.16,1,10
-301.59,31.74,-568.38,1,11
-272.34,26.06,-568.59,1,12
-243.10,21.58,-568.80,1,13
-213.85,15.78,-569.01,1,14
-184.60,4.82,-569.23,1,15
-155.35,4.99,-569.44,1,16
-126.11,4.55,-569.65,1,17
-96.86,4.35,-569.87,1,18
-67.61,3.80,-570.08,1,19
-38.37,3.80,-570.29,1,20
-9.12,4.36,-570.51,1,21
20.13,4.99,-570.72,1,22
49.38,5.23,-570.93,1,23
78.62,5.87,-571.15,1,24
107.87,6.36,-571.36,1,25
137.12,6.57,-571.57,1,26
166.37,7.03,-571.79,1,27
195.61,6.91,-572.00,1,28
224.86,6.99,-572.22,1,29
254.11,7.20,-572.43,1,30
283.35,7.01,-572.64,1,31
312.60,7.02,-572.86,1,32
341.85,6.97,-573.07,1,33
371.10,6.97,-573.28,1,34
400.34,6.96,-573.50,1,35
429.59,6.97,-573.71,1,36
458.84,7.00,-573.93,1,37
488.09,7.12,-574.14,1,38
517.33,7.16,-574.35,1,39
546.58,7.18,-574.57,1,40
575.83,7.49,-574.78,1,41
-623.09,38.92,-536.22,2,0
-593.84,40.04,-536.43,2,1
-564.60,37.99,-536.64,2,2
-535.35,39.95,-536.86,2,3
-506.10,41.33,-537.07,2,4
-476.86,42.41,-537.28,2,5
-447.61,42.44,-537.49,2,6
-418.36,43.71,-537.71,2,7
-389.11,47.83,-537.92,2,8
-359.87,48.32,-538.13,2,9
-330.62,48.86,-538.35,2,10
-301.37,44.62,-538.56,2,11
-272.13,40.37,-538.77,2,12
-242.88,35.08,-538.99,2,13
-213.63,22.27,-539.20,2,14
-184.38,13.65,-539.41,2,15
-155.14,5.40,-539.62,2,16
-125.89,5.43,-539.84,2,17
-96.64,4.95,-540.05,2,18
-67.39,4.80,-540.26,2,19
-38.15,4.80,-540.48,2,20
-8.90,4.29,-540.69,2,21
20.35,5.14,-540.90,2,22
49.59,5.35,-541.12,2,23
78.84,5.82,-541.33,2,24
108.09,6.88,-541.54,2,25
