x,y,z
758.70,12.00,-967.38
787.94,14.00,-967.38
817.17,13.00,-967.38
846.41,12.00,-967.38
875.65,11.00,-967.38
904.88,11.00,-967.38
934.12,11.00,-967.38
963.36,12.00,-967.38
992.59,13.00,-967.38
-1024.74,15.00,-937.38
-995.50,13.00,-937.38
-966.26,13.00,-937.38
-937.03,13.00,-937.38
-907.79,12.00,-937.38
-878.55,12.00,-937.38
-849.32,14.00,-937.38
-820.08,15.00,-937.38
-790.84,13.00,-937.38
-761.61,13.00,-937.38
-732.37,14.00,-937.38
-703.13,13.00,-937.38
-673.90,12.00,-937.38
-644.66,12.00,-937.38
-615.42,12.00,-937.38
-586.19,10.00,-937.38
-556.95,8.00,-937.38
-527.71,9.00,-937.38
-498.48,9.00,-937.38
-469.24,9.00,-937.38
-440.00,9.00,-937.38
-410.77,9.00,-937.38
-381.53,9.00,-937.38
-352.29,8.00,-937.38
-323.06,8.00,-937.38
-293.82,8.00,-937.38
-264.58,8.00,-937.38
-235.35,8.00,-937.38
-206.11,8.00,-937.38
-176.87,10.00,-937.38
-147.64,10.00,-937.38
-118.40,11.00,-937.38
-89.16,14.00,-937.38
-59.93,17.00,-937.38
-30.69,17.00,-937.38
-1.45,15.00,-937.38
27.78,12.00,-937.38
57.02,12.00,-937.38
86.26,13.00,-937.38
115.49,15.00,-937.38
144.73,15.00,-937.38
173.97,14.00,-937.38
203.20,15.00,-937.38
232.44,17.00,-937.38
261.68,18.00,-937.38
290.91,18.00,-937.38
320.15,18.00,-937.38
349.39,19.00,-937.38
378.62,18.00,-937.38
407.86,17.00,-937.38
437.10,16.00,-937.38
466.33,15.00,-937.38
495.57,14.00,-937.38
524.81,14.00,-937.38
554.04,13.00,-937.38
583.28,11.00,-937.38
612.52,9.00,-937.38
641.75,9.00,-937.38
670.99,10.00,-937.38
700.23,11.00,-937.38
729.46,11.00,-937.38
758.70,13.00,-937.38
787.94,14.00,-937.38
817.17,11.00,-937.38
846.41,10.00,-937.38
875.65,9.00,-937.38
904.88,9.00,-937.38
934.12,9.00,-937.38
963.36,10.00,-937.38
992.59,12.00,-937.38
-1024.74,13.00,-907.38
-995.50,11.00,-907.38
-966.26,11.00,-907.38
-937.03,12.00,-907.38
-907.79,12.00,-907.38
-878.55,14.00,-907.38
-849.32,14.00,-907.38
-820.08,12.00,-907.38
-790.84,11.00,-907.38
-761.61,13.00,-907.38
-732.37,14.00,-907.38
-703.13,14.00,-907.38
-673.90,12.00,-907.38
