x,y,z,row,col
-848.91,0.00,-868.65,0,0
-819.66,0.00,-868.86,0,1
-790.41,0.00,-869.08,0,2
-761.17,0.00,-869.29,0,3
-731.92,0.00,-869.50,0,4
-702.68,0.00,-869.71,0,5
-673.43,0.00,-869.93,0,6
-644.18,0.00,-870.14,0,7
-614.94,0.00,-870.35,0,8
-585.69,0.00,-870.57,0,9
-556.44,0.00,-870.78,0,10
-527.20,0.00,-870.99,0,11
-497.95,0.00,-871.20,0,12
-468.70,0.00,-871.42,0,13
-439.46,0.00,-871.63,0,14
-410.21,0.00,-871.84,0,15
-380.96,0.00,-872.06,0,16
-351.72,0.00,-872.27,0,17
-322.47,0.00,-872.48,0,18
-293.22,0.00,-872.70,0,19
-263.98,0.00,-872.91,0,20
-234.73,0.00,-873.12,0,21
-205.48,0.00,-873.34,0,22
-176.24,0.00,-873.55,0,23
-146.99,0.00,-873.76,0,24
-117.75,0.00,-873.98,0,25
-88.50,0.00,-874.19,0,26
-59.25,0.00,-874.40,0,27
-30.01,0.00,-874.62,0,28
-0.76,0.00,-874.83,0,29
28.49,0.00,-875.04,0,30
57.73,0.00,-875.26,0,31
86.98,0.00,-875.47,0,32
116.23,0.00,-875.68,0,33
145.47,0.00,-875.90,0,34
174.72,0.00,-876.11,0,35
203.97,0.00,-876.32,0,36
233.21,0.00,-876.54,0,37
262.46,0.00,-876.75,0,38
291.71,0.00,-876.97,0,39
320.95,0.00,-877.18,0,40
350.20,0.00,-877.39,0,41
379.45,0.00,-877.61,0,42
408.69,0.00,-877.82,0,43
437.94,0.00,-878.03,0,44
467.19,0.00,-878.25,0,45
496.43,0.00,-878.46,0,46
525.68,0.00,-878.68,0,47
554.93,0.00,-878.89,0,48
584.17,0.00,-879.10,0,49
613.42,0.00,-879.32,0,50
642.67,0.00,-879.53,0,51
671.91,0.00,-879.75,0,52
701.16,0.00,-879.96,0,53
730.41,0.00,-880.18,0,54
759.65,0.00,-880.39,0,55
788.90,0.00,-880.60,0,56
-848.69,0.00,-838.83,1,0
-819.44,0.00,-839.05,1,1
-790.20,0.00,-839.26,1,2
-760.95,0.00,-839.47,1,3
-731.70,0.00,-839.69,1,4
-702.46,0.00,-839.90,1,5
-673.21,0.00,-840.11,1,6
-643.97,0.00,-840.32,1,7
-614.72,0.00,-840.54,1,8
-585.47,0.00,-840.75,1,9
-556.23,0.00,-840.96,1,10
-526.98,0.00,-841.17,1,11
-497.73,0.00,-841.39,1,12
-468.49,0.00,-841.60,1,13
-439.24,0.00,-841.81,1,14
-409.99,0.00,-842.03,1,15
-380.75,0.00,-842.24,1,16
-351.50,0.00,-842.45,1,17
-322.25,0.00,-842.67,1,18
-293.01,0.00,-842.88,1,19
-263.76,0.00,-843.09,1,20
-234.51,0.00,-843.31,1,21
-205.27,0.00,-843.52,1,22
-176.02,0.00,-843.73,1,23
-146.77,0.00,-843.95,1,24
-117.53,0.00,-844.16,1,25
-88.28,0.00,-844.37,1,26
-59.03,0.00,-844.59,1,27
-29.79,0.00,-844.80,1,28
-0.54,0.00,-845.01,1,29
28.71,0.00,-845.23,1,30
57.95,0.00,-845.44,1,31
87.20,0.00,-845.65,1,32
116.44,0.00,-845.87,1,33
145.69,0.00,-846.08,1,34
174.94,0.00,-846.29,1,35
204.18,0.00,-846.51,1,36
233.43,0.00,-846.72,1,37
262.68,0.00,-846.93,1,38
291.92,0.00,-847.15,1,39
321.17,0.00,-847.36,1,40
350.42,0.00,-847.58,1,41
379.66,0.00,-847.79,1,42
408.91,0.00,-848.00,1,43
438.16,0.00,-848.22,1,44
467.40,0.00,-848.43,1,45
496.65,0.00,-848.65,1,46
525.90,0.00,-848.86,1,47
555.14,0.00,-849.07,1,48
584.39,0.00,-849.29,1,49
613.64,0.00,-849.50,1,50
642.88,0.00,-849.72,1,51
672.13,0.00,-849.93,1,52
701.38,0.00,-850.14,1,53
730.62,0.00,-850.36,1,54
759.87,0.00,-850.57,1,55
789.12,0.00,-850.79,1,56
-848.47,0.00,-809.02,2,0
-819.23,0.00,-809.23,2,1
-789.98,0.00,-809.44,2,2
-760.73,0.00,-809.66,2,3
-731.49,0.00,-809.87,2,4
-702.24,0.00,-810.08,2,5
-672.99,6.63,-810.29,2,6
-643.75,6.63,-810.51,2,7
-614.50,0.00,-810.72,2,8
-585.26,0.00,-810.93,2,9
-556.01,0.00,-811.15,2,10
-526.76,0.00,-811.36,2,11
-497.52,0.00,-811.57,2,12
-468.27,0.00,-811.78,2,13
-439.02,0.00,-812.00,2,14
-409.78,0.00,-812.21,2,15
-380.53,0.00,-812.42,2,16
-351.28,0.00,-812.64,2,17
-322.04,0.00,-812.85,2,18
-292.79,0.00,-813.06,2,19
