x,y,z,row,col
-177.87,7.77,-388.87,9,15
-148.62,7.78,-389.08,9,16
-119.38,7.79,-389.30,9,17
-90.13,7.80,-389.51,9,18
-60.88,7.81,-389.73,9,19
-31.63,7.82,-389.94,9,20
-2.39,7.83,-390.16,9,21
26.86,7.83,-390.38,9,22
56.11,7.88,-390.59,9,23
85.36,7.90,-390.81,9,24
114.61,7.96,-391.02,9,25
143.85,8.05,-391.24,9,26
173.10,8.17,-391.45,9,27
202.35,8.69,-391.67,9,28
231.60,8.82,-391.88,9,29
260.84,10.28,-392.10,9,30
290.09,10.44,-392.31,9,31
319.34,10.99,-392.53,9,32
348.59,10.79,-392.75,9,33
377.84,10.88,-392.96,9,34
407.08,10.82,-393.18,9,35
436.33,10.86,-393.39,9,36
465.58,10.70,-393.61,9,37
494.83,10.56,-393.82,9,38
524.07,10.39,-394.04,9,39
553.32,10.14,-394.26,9,40
582.57,9.80,-394.47,9,41
-616.37,7.75,-355.83,10,0
-587.12,7.72,-356.04,10,1
-557.87,7.72,-356.26,10,2
-528.63,7.73,-356.47,10,3
-499.38,7.76,-356.69,10,4
-470.13,7.80,-356.90,10,5
-440.88,7.85,-357.12,10,6
-411.64,7.85,-357.33,10,7
-382.39,7.90,-357.55,10,8
-353.14,7.91,-357.76,10,9
-323.89,7.87,-357.98,10,10
-294.64,7.86,-358.19,10,11
-265.40,7.85,-358.41,10,12
-236.15,7.85,-358.62,10,13
-206.90,7.85,-358.84,10,14
-177.65,7.86,-359.05,10,15
-148.41,7.89,-359.27,10,16
-119.16,7.92,-359.48,10,17
-89.91,7.91,-359.70,10,18
-60.66,7.92,-359.91,10,19
-31.41,7.92,-360.13,10,20
-2.17,7.93,-360.34,10,21
27.08,7.93,-360.56,10,22
56.33,7.96,-360.77,10,23
85.58,8.00,-360.99,10,24
114.82,8.07,-361.20,10,25
144.07,8.17,-361.42,10,26
173.32,8.44,-361.64,10,27
202.57,8.84,-361.85,10,28
231.82,9.75,-362.07,10,29
261.06,9.68,-362.28,10,30
290.31,10.46,-362.50,10,31
319.56,10.67,-362.71,10,32
348.81,11.01,-362.93,10,33
378.06,11.10,-363.14,10,34
407.30,11.00,-363.36,10,35
436.55,11.02,-363.58,10,36
465.80,10.96,-363.79,10,37
495.05,10.81,-364.01,10,38
524.29,10.58,-364.22,10,39
553.54,10.22,-364.44,10,40
582.79,9.99,-364.66,10,41
-616.15,7.73,-326.01,11,0
-586.90,7.70,-326.23,11,1
-557.66,7.70,-326.44,11,2
-528.41,7.71,-326.66,11,3
-499.16,7.74,-326.87,11,4
-469.91,7.78,-327.08,11,5
-440.66,7.82,-327.30,11,6
-411.42,7.85,-327.51,11,7
-382.17,7.88,-327.73,11,8
-352.92,7.93,-327.94,11,9
-323.67,7.92,-328.16,11,10
-294.43,7.93,-328.37,11,11
-265.18,7.99,-328.59,11,12
-235.93,7.94,-328.80,11,13
-206.68,7.96,-329.02,11,14
-177.43,7.99,-329.23,11,15
-148.19,7.99,-329.45,11,16
-118.94,8.09,-329.66,11,17
-89.69,8.02,-329.88,11,18
-60.44,8.09,-330.10,11,19
-31.19,8.11,-330.31,11,20
-1.95,8.08,-330.53,11,21
27.30,8.08,-330.74,11,22
56.55,8.08,-330.96,11,23
85.80,8.13,-331.17,11,24
115.04,8.20,-331.39,11,25
144.29,8.43,-331.60,11,26
173.54,8.84,-331.82,11,27
202.79,9.36,-332.03,11,28
232.04,10.12,-332.25,11,29
261.28,10.31,-332.47,11,30
290.53,10.59,-332.68,11,31
319.78,10.88,-332.90,11,32
349.03,11.04,-333.11,11,33
378.28,11.08,-333.33,11,34
407.52,11.14,-333.54,11,35
436.77,11.13,-333.76,11,36
466.02,11.06,-333.98,11,37
495.27,10.95,-334.19,11,38
524.51,10.58,-334.41,11,39
553.76,10.54,-334.62,11,40
583.01,9.76,-334.84,11,41
-615.93,7.73,-296.19,12,0
-586.68,7.71,-296.41,12,1
-557.44,7.70,-296.62,12,2
-528.19,7.72,-296.84,12,3
-498.94,7.75,-297.05,12,4
-469.69,7.78,-297.27,12,5
-440.45,7.83,-297.48,12,6
-411.20,7.87,-297.70,12,7
-381.95,7.92,-297.91,12,8
-352.70,7.95,-298.13,12,9
-323.45,7.99,-298.34,12,10
-294.21,8.06,-298.56,12,11
-264.96,8.07,-298.77,12,12
-235.71,8.08,-298.99,12,13
-206.46,8.09,-299.20,12,14
-177.21,8.12,-299.42,12,15
-147.97,8.19,-299.63,12,16
-118.72,8.19,-299.85,12,17
-89.47,8.18,-300.06,12,18
-60.22,8.25,-300.28,12,19
-30.98,8.28,-300.49,12,20
-1.73,8.29,-300.71,12,21
27.52,8.29,-300.92,12,22
56.77,8.30,-301.14,12,23
86.02,8.35,-301.36,12,24
115.26,8.52,-301.57,12,25
144.51,8.68,-301.79,12,26
173.76,8.90,-302.00,12,27
203.01,9.36,-302.22,12,28
232.26,10.00,-302.43,12,29
261.50,10.48,-302.65,12,30
290.75,10.74,-302.86,12,31
320.00,10.84,-303.08,12,32
349.25,11.13,-303.30,12,33
378.50,11.20,-303.51,12,34
407.74,11.26,-303.73,12,35
436.99,11.21,-303.94,12,36
466.24,11.16,-304.16,12,37
495.49,11.10,-304.37,12,38
524.73,10.85,-304.59,12,39
553.98,10.73,-304.81,12,40
583.23,9.91,-305.02,12,41
-615.71,7.75,-266.38,13,0
-586.47,7.73,-266.59,13,1
-557.22,7.73,-266.81,13,2
-527.97,7.75,-267.02,13,3
-498.72,7.78,-267.24,13,4
-469.47,7.82,-267.45,13,5
-440.23,7.87,-267.67,13,6
-410.98,7.92,-267.88,13,7
-381.73,7.97,-268.10,13,8
-352.48,8.06,-268.31,13,9
-323.23,8.14,-268.53,13,10
-293.99,8.28,-268.74,13,11
-264.74,8.20,-268.96,13,12
-235.49,8.20,-269.17,13,13
-206.24,8.29,-269.39,13,14
-177.00,8.33,-269.60,13,15
-147.75,8.27,-269.82,13,16
-118.50,8.32,-270.03,13,17
-89.25,8.38,-270.25,13,18
-60.00,8.30,-270.46,13,19
-30.76,8.35,-270.68,13,20
-1.51,8.33,-270.89,13,21
27.74,8.33,-271.11,13,22
56.99,8.39,-271.32,13,23
86.24,8.56,-271.54,13,24
115.48,8.66,-271.75,13,25
144.73,8.80,-271.97,13,26
173.98,9.09,-272.18,13,27
203.23,9.58,-272.40,13,28
232.48,10.06,-272.62,13,29
261.72,10.49,-272.83,13,30
290.97,10.87,-273.05,13,31
320.22,11.00,-273.26,13,32
349.47,11.08,-273.48,13,33
378.72,11.25,-273.69,13,34
407.96,11.26,-273.91,13,35
437.21,11.29,-274.13,13,36
466.46,11.31,-274.34,13,37
495.71,11.24,-274.56,13,38
524.95,11.05,-274.77,13,39
554.20,10.90,-274.99,13,40
583.45,10.67,-275.20,13,41
-615.49,7.80,-236.56,14,0
-586.25,7.81,-236.78,14,1
-557.00,7.78,-236.99,14,2
-527.75,7.80,-237.20,14,3
-498.50,7.83,-237.42,14,4
-469.25,7.88,-237.63,14,5
-440.01,7.93,-237.85,14,6
-410.76,7.99,-238.06,14,7
-381.51,8.05,-238.28,14,8
-352.26,8.18,-238.49,14,9
-323.02,8.31,-238.71,14,10
-293.77,8.30,-238.92,14,11
-264.52,8.30,-239.14,14,12
-235.27,8.42,-239.35,14,13
-206.02,8.38,-239.57,14,14
-176.78,8.42,-239.78,14,15
-147.53,8.40,-240.00,14,16
-118.28,8.50,-240.21,14,17
-89.03,8.48,-240.43,14,18
-59.78,8.41,-240.64,14,19
-30.54,8.40,-240.86,14,20
-1.29,8.43,-241.08,14,21
27.96,8.43,-241.29,14,22
57.21,8.46,-241.51,14,23
86.46,8.57,-241.72,14,24
115.70,8.77,-241.94,14,25
144.95,8.99,-242.15,14,26
174.20,9.23,-242.37,14,27
203.45,9.60,-242.58,14,28
232.70,10.14,-242.80,14,29
261.94,10.48,-243.01,14,30
291.19,10.83,-243.23,14,31
320.44,10.95,-243.45,14,32
349.69,11.11,-243.66,14,33
378.93,11.26,-243.88,14,34
408.18,11.33,-244.09,14,35
437.43,11.36,-244.31,14,36
466.68,11.40,-244.52,14,37
495.93,11.36,-244.74,14,38
525.17,11.31,-244.96,14,39
554.42,11.25,-245.17,14,40
583.67,10.96,-245.39,14,41
-615.28,7.86,-206.74,15,0
-586.03,7.85,-206.96,15,1
-556.78,7.85,-207.17,15,2
-527.53,7.87,-207.39,15,3
-498.28,7.91,-207.60,15,4
-469.04,7.96,-207.82,15,5
-439.79,8.05,-208.03,15,6
-410.54,8.12,-208.25,15,7
-381.29,8.16,-208.46,15,8
-352.04,8.34,-208.68,15,9
-322.80,8.38,-208.89,15,10
-293.55,8.45,-209.11,15,11
-264.30,8.39,-209.32,15,12
-235.05,8.45,-209.54,15,13
-205.80,8.48,-209.75,15,14
-176.56,8.48,-209.97,15,15
-147.31,8.50,-210.18,15,16
-118.06,8.49,-210.40,15,17
-88.81,8.48,-210.61,15,18
-59.56,8.52,-210.83,15,19
-30.32,8.46,-211.04,15,20
-1.07,8.49,-211.26,15,21
28.18,8.49,-211.47,15,22
57.43,8.54,-211.69,15,23
86.67,8.67,-211.90,15,24
115.92,8.76,-212.12,15,25
145.17,8.91,-212.34,15,26
174.42,9.16,-212.55,15,27
203.67,9.64,-212.77,15,28
232.91,9.96,-212.98,15,29
262.16,10.28,-213.20,15,30
291.41,10.82,-213.41,15,31
320.66,11.06,-213.63,15,32
349.91,11.20,-213.84,15,33
379.15,11.28,-214.06,15,34
408.40,11.43,-214.28,15,35
437.65,11.48,-214.49,15,36
466.90,11.56,-214.71,15,37
496.15,11.49,-214.92,15,38
525.40,11.48,-215.14,15,39
554.64,11.35,-215.35,15,40
583.89,11.28,-215.57,15,41
-615.06,8.00,-176.93,16,0
-585.81,7.97,-177.14,16,1
-556.56,7.97,-177.36,16,2
-527.31,8.03,-177.57,16,3
-498.06,8.00,-177.79,16,4
-468.82,8.09,-178.00,16,5
-439.57,8.14,-178.22,16,6
-410.32,8.23,-178.43,16,7
-381.07,8.30,-178.65,16,8
-351.83,8.26,-178.86,16,9
-322.58,8.41,-179.08,16,10
-293.33,8.41,-179.29,16,11
-264.08,8.42,-179.51,16,12
-234.83,8.40,-179.72,16,13
-205.59,8.37,-179.94,16,14
-176.34,8.49,-180.15,16,15
-147.09,8.44,-180.37,16,16
-117.84,8.52,-180.58,16,17
-88.59,8.45,-180.80,16,18
-59.35,8.51,-181.01,16,19
-30.10,8.51,-181.23,16,20
-0.85,8.54,-181.44,16,21
28.40,8.54,-181.66,16,22
57.65,8.63,-181.87,16,23
86.89,8.71,-182.09,16,24
116.14,8.93,-182.30,16,25
145.39,8.96,-182.52,16,26
174.64,9.15,-182.73,16,27
203.89,9.51,-182.95,16,28
233.13,10.00,-183.17,16,29
262.38,10.47,-183.38,16,30
291.63,10.67,-183.60,16,31
320.88,11.05,-183.81,16,32
350.13,11.26,-184.03,16,33
379.37,11.42,-184.24,16,34
408.62,11.57,-184.46,16,35
437.87,11.55,-184.67,16,36
467.12,11.63,-184.89,16,37
496.37,11.72,-185.11,16,38
525.62,11.76,-185.32,16,39
554.86,11.56,-185.54,16,40
584.11,11.58,-185.75,16,41
-614.84,8.16,-147.11,17,0
-585.59,8.05,-147.33,17,1
-556.34,8.03,-147.54,17,2
-527.09,8.04,-147.75,17,3
-497.85,8.11,-147.97,17,4
-468.60,8.17,-148.18,17,5
-439.35,8.27,-148.40,17,6
-410.10,8.33,-148.61,17,7
-380.85,8.27,-148.83,17,8
-351.61,8.39,-149.04,17,9
-322.36,8.43,-149.26,17,10
-293.11,8.38,-149.47,17,11
-263.86,8.40,-149.69,17,12
-234.61,8.35,-149.90,17,13
-205.37,8.35,-150.12,17,14
-176.12,8.38,-150.33,17,15
-146.87,8.46,-150.55,17,16
-117.62,8.50,-150.76,17,17
-88.37,8.47,-150.98,17,18
-59.13,8.52,-151.19,17,19
-29.88,8.55,-151.41,17,20
-0.63,8.63,-151.62,17,21
28.62,8.63,-151.84,17,22
57.87,8.67,-152.06,17,23
87.11,8.78,-152.27,17,24
116.36,8.88,-152.49,17,25
145.61,9.08,-152.70,17,26
174.86,9.18,-152.92,17,27
204.11,9.42,-153.13,17,28
233.35,9.89,-153.35,17,29
262.60,10.43,-153.56,17,30
291.85,10.68,-153.78,17,31
321.10,11.09,-154.00,17,32
350.35,11.26,-154.21,17,33
379.59,11.42,-154.43,17,34
408.84,11.56,-154.64,17,35
438.09,11.71,-154.86,17,36
467.34,11.95,-155.07,17,37
496.59,11.84,-155.29,17,38
525.84,12.05,-155.51,17,39
555.08,12.07,-155.72,17,40
584.33,11.80,-155.94,17,41
-614.62,8.20,-117.29,18,0
-585.37,8.10,-117.51,18,1
-556.12,8.11,-117.72,18,2
-526.88,8.16,-117.94,18,3
-497.63,8.24,-118.15,18,4
-468.38,8.31,-118.37,18,5
-439.13,8.33,-118.58,18,6
-409.88,8.25,-118.80,18,7
-380.64,8.37,-119.01,18,8
-351.39,8.34,-119.23,18,9
-322.14,8.35,-119.44,18,10
-292.89,8.23,-119.66,18,11
-263.64,8.23,-119.87,18,12
-234.39,8.25,-120.09,18,13
-205.15,8.35,-120.30,18,14
-175.90,8.34,-120.52,18,15
-146.65,8.43,-120.73,18,16
-117.40,8.46,-120.95,18,17
-88.15,8.47,-121.16,18,18
-58.91,8.58,-121.38,18,19
-29.66,8.62,-121.59,18,20
-0.41,8.68,-121.81,18,21
28.84,8.68,-122.02,18,22
58.09,8.74,-122.24,18,23
87.33,8.85,-122.45,18,24
116.58,8.96,-122.67,18,25
145.83,9.12,-122.88,18,26
175.08,9.22,-123.10,18,27
204.33,9.52,-123.32,18,28
233.57,10.01,-123.53,18,29
262.82,10.43,-123.75,18,30
292.07,10.85,-123.96,18,31
321.32,11.11,-124.18,18,32
350.57,11.42,-124.39,18,33
379.81,11.57,-124.61,18,34
409.06,11.64,-124.83,18,35
438.31,11.95,-125.04,18,36
467.56,12.04,-125.26,18,37
496.81,12.16,-125.47,18,38
526.06,12.18,-125.69,18,39
555.30,12.53,-125.90,18,40
