x,y,z,row,col
-835.94,0.00,-907.24,0,0
-806.70,0.00,-907.45,0,1
-777.45,0.00,-907.66,0,2
-748.21,0.00,-907.88,0,3
-718.96,0.00,-908.09,0,4
-689.71,0.00,-908.30,0,5
-660.47,0.00,-908.52,0,6
-631.22,0.00,-908.73,0,7
-601.98,0.00,-908.94,0,8
-572.73,0.00,-909.15,0,9
-543.48,0.00,-909.37,0,10
-514.24,0.00,-909.58,0,11
-484.99,0.00,-909.79,0,12
-455.74,0.00,-910.01,0,13
-426.50,0.00,-910.22,0,14
-397.25,0.00,-910.43,0,15
-368.01,0.00,-910.65,0,16
-338.76,0.00,-910.86,0,17
-309.51,0.00,-911.07,0,18
-280.27,0.00,-911.29,0,19
-251.02,0.00,-911.50,0,20
-221.78,0.00,-911.71,0,21
-192.53,0.00,-911.93,0,22
-163.28,0.00,-912.14,0,23
-134.04,0.00,-912.35,0,24
-104.79,0.00,-912.57,0,25
-75.54,0.00,-912.78,0,26
-46.30,0.00,-912.99,0,27
-17.05,0.00,-913.21,0,28
12.19,0.00,-913.42,0,29
41.44,0.00,-913.63,0,30
70.69,0.00,-913.85,0,31
99.93,0.00,-914.06,0,32
129.18,0.00,-914.28,0,33
158.42,0.00,-914.49,0,34
187.67,0.00,-914.70,0,35
216.92,0.00,-914.92,0,36
246.16,0.00,-915.13,0,37
275.41,0.00,-915.35,0,38
304.66,0.00,-915.56,0,39
333.90,0.00,-915.77,0,40
363.15,0.00,-915.99,0,41
392.39,0.00,-916.20,0,42
421.64,0.00,-916.42,0,43
450.89,0.00,-916.63,0,44
480.13,0.00,-916.84,0,45
509.38,0.00,-917.06,0,46
538.63,0.00,-917.27,0,47
567.87,0.00,-917.49,0,48
597.12,0.00,-917.70,0,49
626.36,0.00,-917.91,0,50
655.61,0.00,-918.13,0,51
684.86,0.00,-918.34,0,52
714.10,0.00,-918.56,0,53
743.35,0.00,-918.77,0,54
772.60,0.00,-918.99,0,55
801.84,0.00,-919.20,0,56
-835.73,0.00,-877.42,1,0
-806.48,0.00,-877.64,1,1
-777.23,0.00,-877.85,1,2
-747.99,0.00,-878.06,1,3
-718.74,0.00,-878.27,1,4
-689.50,0.00,-878.49,1,5
-660.25,0.00,-878.70,1,6
-631.00,0.00,-878.91,1,7
-601.76,0.00,-879.13,1,8
-572.51,0.00,-879.34,1,9
-543.27,0.00,-879.55,1,10
-514.02,0.00,-879.76,1,11
-484.77,0.00,-879.98,1,12
-455.53,0.00,-880.19,1,13
-426.28,0.00,-880.40,1,14
-397.03,0.00,-880.62,1,15
-367.79,0.00,-880.83,1,16
-338.54,0.00,-881.04,1,17
-309.30,0.00,-881.26,1,18
-280.05,0.00,-881.47,1,19
-250.80,0.00,-881.68,1,20
-221.56,0.00,-881.90,1,21
-192.31,0.00,-882.11,1,22
-163.07,0.00,-882.32,1,23
-133.82,0.00,-882.54,1,24
-104.57,0.00,-882.75,1,25
-75.33,0.00,-882.96,1,26
-46.08,0.00,-883.18,1,27
-16.83,0.00,-883.39,1,28
12.41,0.00,-883.60,1,29
41.66,0.00,-883.82,1,30
70.90,0.00,-884.03,1,31
100.15,0.00,-884.25,1,32
129.40,0.00,-884.46,1,33
158.64,0.00,-884.67,1,34
187.89,0.00,-884.89,1,35
217.14,0.00,-885.10,1,36
246.38,0.00,-885.31,1,37
275.63,0.00,-885.53,1,38
304.87,0.00,-885.74,1,39
334.12,0.00,-885.96,1,40
363.37,0.00,-886.17,1,41
392.61,0.00,-886.38,1,42
421.86,0.00,-886.60,1,43
451.11,0.00,-886.81,1,44
480.35,0.00,-887.03,1,45
509.60,0.00,-887.24,1,46
538.84,0.00,-887.45,1,47
568.09,0.00,-887.67,1,48
597.34,0.00,-887.88,1,49
626.58,0.00,-888.10,1,50
655.83,0.00,-888.31,1,51
685.08,0.00,-888.53,1,52
714.32,0.00,-888.74,1,53
743.57,0.00,-888.95,1,54
772.81,0.00,-889.17,1,55
802.06,0.00,-889.38,1,56
-835.51,0.00,-847.61,2,0
-806.26,0.00,-847.82,2,1
-777.02,0.00,-848.03,2,2
-747.77,0.00,-848.24,2,3
-718.53,0.00,-848.46,2,4
-689.28,0.00,-848.67,2,5
-660.03,0.00,-848.88,2,6
-630.79,0.00,-849.10,2,7
-601.54,0.00,-849.31,2,8
-572.29,0.00,-849.52,2,9
-543.05,0.00,-849.73,2,10
-513.80,0.00,-849.95,2,11
-484.56,0.00,-850.16,2,12
-455.31,0.00,-850.37,2,13
-426.06,0.00,-850.59,2,14
