x,y,z,row,col
-717.76,0.00,-668.63,0,0
-688.52,13.96,-668.84,0,1
-659.27,14.04,-669.05,0,2
-630.02,16.27,-669.26,0,3
-600.78,21.57,-669.48,0,4
-571.53,24.88,-669.69,0,5
-542.28,25.43,-669.90,0,6
-513.04,24.94,-670.12,0,7
-483.79,12.90,-670.33,0,8
-454.54,11.25,-670.54,0,9
-425.30,0.00,-670.75,0,10
-396.05,0.00,-670.97,0,11
-366.80,0.00,-671.18,0,12
-337.55,0.00,-671.39,0,13
-308.31,0.00,-671.61,0,14
-279.06,0.00,-671.82,0,15
-249.81,0.00,-672.03,0,16
-220.57,0.00,-672.25,0,17
-191.32,0.00,-672.46,0,18
-162.07,0.00,-672.67,0,19
-132.83,0.00,-672.89,0,20
-103.58,0.00,-673.10,0,21
-74.33,0.00,-673.31,0,22
-45.09,0.00,-673.53,0,23
-15.84,0.00,-673.74,0,24
13.41,0.00,-673.95,0,25
42.65,0.00,-674.17,0,26
71.90,0.00,-674.38,0,27
101.15,0.00,-674.59,0,28
130.39,0.00,-674.81,0,29
159.64,0.00,-675.02,0,30
188.89,0.00,-675.23,0,31
218.14,0.00,-675.45,0,32
247.38,0.00,-675.66,0,33
276.63,0.00,-675.87,0,34
305.88,0.00,-676.09,0,35
335.12,0.00,-676.30,0,36
364.37,0.00,-676.51,0,37
393.62,0.00,-676.73,0,38
422.86,0.00,-676.94,0,39
452.11,0.00,-677.16,0,40
481.36,0.00,-677.37,0,41
510.60,0.00,-677.58,0,42
539.85,0.00,-677.80,0,43
569.10,0.00,-678.01,0,44
598.34,0.00,-678.23,0,45
627.59,0.00,-678.44,0,46
656.84,7.76,-678.65,0,47
686.09,7.83,-678.87,0,48
-717.55,0.00,-638.81,1,0
-688.30,13.96,-639.02,1,1
-659.05,14.22,-639.24,1,2
-629.81,16.20,-639.45,1,3
-600.56,22.25,-639.66,1,4
-571.31,25.40,-639.87,1,5
-542.07,29.46,-640.09,1,6
-512.82,28.87,-640.30,1,7
-483.57,23.71,-640.51,1,8
-454.33,12.91,-640.72,1,9
-425.08,9.51,-640.94,1,10
-395.83,0.00,-641.15,1,11
-366.58,0.00,-641.36,1,12
-337.34,0.00,-641.58,1,13
-308.09,0.00,-641.79,1,14
-278.84,0.00,-642.00,1,15
-249.60,0.00,-642.22,1,16
-220.35,0.00,-642.43,1,17
-191.10,0.00,-642.64,1,18
-161.86,0.00,-642.86,1,19
-132.61,0.00,-643.07,1,20
-103.36,0.00,-643.28,1,21
-74.12,0.00,-643.50,1,22
-44.87,0.00,-643.71,1,23
-15.62,0.00,-643.92,1,24
13.62,0.00,-644.14,1,25
42.87,0.00,-644.35,1,26
72.12,0.00,-644.56,1,27
101.37,0.00,-644.78,1,28
130.61,0.00,-644.99,1,29
159.86,0.00,-645.20,1,30
189.11,0.00,-645.42,1,31
218.35,0.00,-645.63,1,32
247.60,0.00,-645.84,1,33
276.85,0.00,-646.06,1,34
306.09,0.00,-646.27,1,35
335.34,0.00,-646.48,1,36
364.59,0.00,-646.70,1,37
393.83,0.00,-646.91,1,38
423.08,0.00,-647.13,1,39
452.33,0.00,-647.34,1,40
481.58,0.00,-647.55,1,41
510.82,0.00,-647.77,1,42
540.07,0.00,-647.98,1,43
569.32,0.00,-648.20,1,44
598.56,7.83,-648.41,1,45
627.81,7.89,-648.62,1,46
657.06,7.89,-648.84,1,47
686.30,7.89,-649.05,1,48
-717.33,13.65,-608.99,2,0
-688.08,14.21,-609.21,2,1
-658.84,14.22,-609.42,2,2
-629.59,19.19,-609.63,2,3
-600.34,25.25,-609.84,2,4
-571.10,28.67,-610.06,2,5
-541.85,32.01,-610.27,2,6
-512.60,32.58,-610.48,2,7
-483.35,31.06,-610.70,2,8
-454.11,17.41,-610.91,2,9
-424.86,10.14,-611.12,2,10
-395.61,0.00,-611.33,2,11
-366.37,0.00,-611.55,2,12
-337.12,0.00,-611.76,2,13
-307.87,0.00,-611.97,2,14
-278.63,0.00,-612.19,2,15
-249.38,0.00,-612.40,2,16
-220.13,0.00,-612.61,2,17
-190.89,0.00,-612.83,2,18
-161.64,0.00,-613.04,2,19
-132.39,0.00,-613.25,2,20
-103.15,0.00,-613.47,2,21
-73.90,0.00,-613.68,2,22
-44.65,0.00,-613.89,2,23
-15.40,0.00,-614.11,2,24
13.84,0.00,-614.32,2,25
43.09,0.00,-614.53,2,26
72.34,0.00,-614.75,2,27
101.58,0.00,-614.96,2,28
130.83,0.00,-615.17,2,29
160.08,0.00,-615.39,2,30
189.32,0.00,-615.60,2,31
218.57,0.00,-615.81,2,32
247.82,0.00,-616.03,2,33
277.06,0.00,-616.24,2,34
306.31,0.00,-616.45,2,35
335.56,0.00,-616.67,2,36
364.81,0.00,-616.88,2,37
394.05,0.00,-617.10,2,38
423.30,0.00,-617.31,2,39
452.55,0.00,-617.52,2,40
481.79,0.00,-617.74,2,41
511.04,0.00,-617.95,2,42
540.29,0.00,-618.16,2,43
569.53,8.26,-618.38,2,44
598.78,8.20,-618.59,2,45
628.03,7.99,-618.81,2,46
657.28,7.83,-619.02,2,47
686.52,7.91,-619.24,2,48
-717.11,14.21,-579.18,3,0
-687.87,13.66,-579.39,3,1
-658.62,14.80,-579.60,3,2
-629.37,21.58,-579.81,3,3
-600.13,25.60,-580.03,3,4
-570.88,27.49,-580.24,3,5
-541.63,32.15,-580.45,3,6
-512.38,37.55,-580.67,3,7
-483.14,42.10,-580.88,3,8
-453.89,26.35,-581.09,3,9
-424.64,17.41,-581.30,3,10
-395.40,9.40,-581.52,3,11
-366.15,0.00,-581.73,3,12
-336.90,0.00,-581.94,3,13
-307.66,0.00,-582.16,3,14
-278.41,0.00,-582.37,3,15
-249.16,0.00,-582.58,3,16
-219.92,0.00,-582.80,3,17
-190.67,0.00,-583.01,3,18
-161.42,0.00,-583.22,3,19
-132.17,0.00,-583.44,3,20
-102.93,0.00,-583.65,3,21
-73.68,0.00,-583.86,3,22
-44.43,0.00,-584.08,3,23
-15.19,0.00,-584.29,3,24
14.06,0.00,-584.50,3,25
43.31,0.00,-584.72,3,26
72.55,0.00,-584.93,3,27
101.80,0.00,-585.14,3,28
