x,y,z,row,col
-772.30,0.00,-777.70,0,0
-743.06,0.00,-777.91,0,1
-713.81,0.00,-778.12,0,2
-684.56,0.00,-778.34,0,3
-655.32,0.00,-778.55,0,4
-626.07,0.00,-778.76,0,5
-596.82,0.00,-778.98,0,6
-567.58,0.00,-779.19,0,7
-538.33,0.00,-779.40,0,8
-509.08,0.00,-779.62,0,9
-479.84,0.00,-779.83,0,10
-450.59,0.00,-780.04,0,11
-421.34,0.00,-780.26,0,12
-392.10,0.00,-780.47,0,13
-362.85,0.00,-780.68,0,14
-333.60,0.00,-780.90,0,15
-304.36,0.00,-781.11,0,16
-275.11,0.00,-781.32,0,17
-245.86,0.00,-781.54,0,18
-216.62,0.00,-781.75,0,19
-187.37,0.00,-781.97,0,20
-158.12,0.00,-782.18,0,21
-128.88,0.00,-782.39,0,22
-99.63,0.00,-782.61,0,23
-70.38,0.00,-782.82,0,24
-41.14,0.00,-783.03,0,25
-11.89,0.00,-783.25,0,26
17.36,0.00,-783.46,0,27
46.60,0.00,-783.68,0,28
75.85,0.00,-783.89,0,29
105.10,0.00,-784.10,0,30
134.34,0.00,-784.32,0,31
163.59,0.00,-784.53,0,32
192.84,0.00,-784.75,0,33
222.08,0.00,-784.96,0,34
251.33,0.00,-785.18,0,35
280.58,0.00,-785.39,0,36
309.83,0.00,-785.60,0,37
339.07,0.00,-785.82,0,38
368.32,0.00,-786.03,0,39
397.57,0.00,-786.25,0,40
426.81,7.89,-786.46,0,41
456.06,7.89,-786.68,0,42
485.31,8.19,-786.89,0,43
514.55,9.81,-787.10,0,44
543.80,11.43,-787.32,0,45
573.05,12.25,-787.53,0,46
602.29,14.67,-787.75,0,47
631.54,13.51,-787.96,0,48
660.79,12.71,-788.18,0,49
690.03,10.57,-788.39,0,50
719.28,9.80,-788.61,0,51
748.53,9.77,-788.82,0,52
-772.09,0.00,-747.88,1,0
-742.84,0.00,-748.09,1,1
-713.59,0.00,-748.31,1,2
-684.35,0.00,-748.52,1,3
-655.10,0.00,-748.73,1,4
-625.85,0.00,-748.95,1,5
-596.61,0.00,-749.16,1,6
-567.36,0.00,-749.37,1,7
-538.11,0.00,-749.59,1,8
-508.87,0.00,-749.80,1,9
-479.62,0.00,-750.01,1,10
-450.37,0.00,-750.23,1,11
-421.13,0.00,-750.44,1,12
-391.88,0.00,-750.65,1,13
-362.63,0.00,-750.87,1,14
-333.39,0.00,-751.08,1,15
-304.14,0.00,-751.29,1,16
-274.89,0.00,-751.51,1,17
-245.64,0.00,-751.72,1,18
-216.40,0.00,-751.94,1,19
-187.15,0.00,-752.15,1,20
-157.90,0.00,-752.36,1,21
-128.66,0.00,-752.58,1,22
-99.41,0.00,-752.79,1,23
-70.16,0.00,-753.00,1,24
-40.92,0.00,-753.22,1,25
-11.67,0.00,-753.43,1,26
17.58,0.00,-753.65,1,27
46.82,0.00,-753.86,1,28
76.07,0.00,-754.07,1,29
105.32,0.00,-754.29,1,30
134.56,0.00,-754.50,1,31
163.81,0.00,-754.72,1,32
193.06,0.00,-754.93,1,33
222.30,0.00,-755.14,1,34
251.55,0.00,-755.36,1,35
280.80,0.00,-755.57,1,36
310.04,0.00,-755.79,1,37
339.29,0.00,-756.00,1,38
368.54,0.00,-756.22,1,39
397.78,7.78,-756.43,1,40
427.03,7.89,-756.64,1,41
456.28,7.89,-756.86,1,42
485.52,8.35,-757.07,1,43
514.77,9.50,-757.29,1,44
544.02,13.96,-757.50,1,45
573.27,13.68,-757.72,1,46
602.51,15.59,-757.93,1,47
631.76,15.54,-758.15,1,48
661.01,9.64,-758.36,1,49
690.25,10.97,-758.58,1,50
719.50,9.82,-758.79,1,51
748.75,8.69,-759.01,1,52
-771.87,0.00,-718.06,2,0
-742.62,0.00,-718.28,2,1
-713.37,0.00,-718.49,2,2
-684.13,0.00,-718.70,2,3
-654.88,0.00,-718.92,2,4
-625.63,0.00,-719.13,2,5
-596.39,0.00,-719.34,2,6
-567.14,0.00,-719.56,2,7
-537.89,0.00,-719.77,2,8
-508.65,0.00,-719.98,2,9
-479.40,0.00,-720.20,2,10
-450.15,0.00,-720.41,2,11
-420.91,0.00,-720.62,2,12
-391.66,0.00,-720.84,2,13
-362.41,0.00,-721.05,2,14
-333.17,0.00,-721.26,2,15
-303.92,0.00,-721.48,2,16
-274.67,0.00,-721.69,2,17
-245.43,0.00,-721.90,2,18
-216.18,0.00,-722.12,2,19
-186.93,0.00,-722.33,2,20
