x,y,z,row,col
-957.47,0.00,-894.64,0,0
-928.22,0.00,-894.86,0,1
-898.98,0.00,-895.07,0,2
-869.73,0.00,-895.29,0,3
-840.49,0.00,-895.50,0,4
-811.24,0.00,-895.72,0,5
-782.00,0.00,-895.93,0,6
-752.75,0.00,-896.15,0,7
-723.51,0.00,-896.36,0,8
-694.27,0.00,-896.58,0,9
-665.02,0.00,-896.79,0,10
-635.78,0.00,-897.01,0,11
-606.53,0.00,-897.22,0,12
-577.29,0.00,-897.44,0,13
-548.04,0.00,-897.65,0,14
-518.80,0.00,-897.87,0,15
-489.55,0.00,-898.08,0,16
-460.31,0.00,-898.30,0,17
-431.06,0.00,-898.51,0,18
-401.82,0.00,-898.73,0,19
-372.57,0.00,-898.94,0,20
-343.33,0.00,-899.16,0,21
-314.08,6.16,-899.38,0,22
-284.84,6.10,-899.59,0,23
-255.59,6.48,-899.81,0,24
-226.35,6.98,-900.02,0,25
-197.11,7.98,-900.24,0,26
-167.86,7.98,-900.45,0,27
-138.62,8.28,-900.67,0,28
-109.37,8.11,-900.89,0,29
-80.13,8.26,-901.10,0,30
-50.88,9.59,-901.32,0,31
-21.64,11.63,-901.53,0,32
7.61,12.90,-901.75,0,33
36.85,13.82,-901.97,0,34
66.10,15.20,-902.18,0,35
95.34,16.52,-902.40,0,36
124.59,17.56,-902.61,0,37
153.83,18.00,-902.83,0,38
183.08,17.68,-903.05,0,39
212.32,18.81,-903.26,0,40
241.57,18.75,-903.48,0,41
270.81,18.90,-903.69,0,42
300.06,19.17,-903.91,0,43
329.30,19.12,-904.13,0,44
358.55,19.01,-904.34,0,45
387.79,19.25,-904.56,0,46
417.04,19.21,-904.78,0,47
446.28,19.78,-904.99,0,48
475.53,20.54,-905.21,0,49
504.77,20.44,-905.43,0,50
534.02,21.07,-905.64,0,51
563.26,21.76,-905.86,0,52
592.50,22.48,-906.07,0,53
621.75,24.13,-906.29,0,54
650.99,25.88,-906.51,0,55
680.24,29.22,-906.72,0,56
709.48,24.69,-906.94,0,57
738.73,25.33,-907.16,0,58
767.97,24.88,-907.37,0,59
797.22,24.81,-907.59,0,60
826.46,24.81,-907.81,0,61
855.71,25.40,-908.02,0,62
884.95,26.15,-908.24,0,63
914.20,26.69,-908.46,0,64
-957.25,0.00,-864.82,1,0
-928.00,0.00,-865.04,1,1
-898.76,0.00,-865.25,1,2
-869.51,0.00,-865.47,1,3
-840.27,0.00,-865.68,1,4
-811.02,0.00,-865.90,1,5
-781.78,0.00,-866.11,1,6
-752.54,0.00,-866.33,1,7
-723.29,0.00,-866.54,1,8
-694.05,0.00,-866.76,1,9
-664.80,0.00,-866.97,1,10
-635.56,0.00,-867.19,1,11
-606.31,0.00,-867.40,1,12
-577.07,0.00,-867.62,1,13
-547.82,0.00,-867.84,1,14
