x,y,z,row,col
-883.73,0.00,-591.78,0,0
-854.48,0.00,-592.00,0,1
-825.24,0.00,-592.21,0,2
-796.00,0.00,-592.43,0,3
-766.75,0.00,-592.64,0,4
-737.51,0.00,-592.86,0,5
-708.26,0.00,-593.07,0,6
-679.02,0.00,-593.29,0,7
-649.77,0.00,-593.51,0,8
-620.53,0.00,-593.72,0,9
-591.28,6.25,-593.94,0,10
-562.04,6.26,-594.15,0,11
-532.79,6.27,-594.37,0,12
-503.55,6.63,-594.58,0,13
-474.30,8.66,-594.80,0,14
-445.06,8.66,-595.01,0,15
-415.81,9.62,-595.23,0,16
-386.57,9.25,-595.45,0,17
-357.32,10.87,-595.66,0,18
-328.08,12.30,-595.88,0,19
-298.84,14.20,-596.09,0,20
-269.59,12.86,-596.31,0,21
-240.35,16.11,-596.53,0,22
-211.10,16.88,-596.74,0,23
-181.86,17.23,-596.96,0,24
-152.61,17.87,-597.17,0,25
-123.37,18.39,-597.39,0,26
-94.12,18.68,-597.61,0,27
-64.88,19.08,-597.82,0,28
-35.63,19.26,-598.04,0,29
-6.39,19.76,-598.25,0,30
22.86,19.26,-598.47,0,31
52.10,19.54,-598.69,0,32
81.35,19.71,-598.90,0,33
110.59,19.31,-599.12,0,34
139.84,20.03,-599.34,0,35
169.08,20.64,-599.55,0,36
198.33,21.99,-599.77,0,37
227.57,21.70,-599.99,0,38
256.82,25.42,-600.20,0,39
286.06,23.94,-600.42,0,40
315.31,26.16,-600.64,0,41
344.55,25.86,-600.85,0,42
373.79,26.59,-601.07,0,43
403.04,27.55,-601.28,0,44
432.28,26.87,-601.50,0,45
461.53,26.09,-601.72,0,46
490.77,27.47,-601.94,0,47
520.02,25.58,-602.15,0,48
549.26,25.58,-602.37,0,49
578.51,27.26,-602.59,0,50
607.75,27.50,-602.80,0,51
637.00,27.08,-603.02,0,52
666.24,27.62,-603.24,0,53
695.49,29.49,-603.45,0,54
724.73,28.63,-603.67,0,55
753.98,27.17,-603.89,0,56
783.22,29.13,-604.10,0,57
812.47,28.96,-604.32,0,58
841.71,29.38,-604.54,0,59
-883.51,0.00,-561.96,1,0
-854.27,0.00,-562.18,1,1
-825.02,0.00,-562.40,1,2
-795.78,0.00,-562.61,1,3
-766.53,0.00,-562.83,1,4
-737.29,0.00,-563.04,1,5
-708.04,0.00,-563.26,1,6
-678.80,0.00,-563.47,1,7
-649.55,0.00,-563.69,1,8
-620.31,0.00,-563.90,1,9
-591.06,6.16,-564.12,1,10
-561.82,6.10,-564.34,1,11
-532.57,6.48,-564.55,1,12
-503.33,6.98,-564.77,1,13
-474.08,7.98,-564.98,1,14
-444.84,7.98,-565.20,1,15
-415.59,8.28,-565.41,1,16
-386.35,8.11,-565.63,1,17
-357.10,8.26,-565.85,1,18
-327.86,9.59,-566.06,1,19
-298.62,11.63,-566.28,1,20
-269.37,12.90,-566.49,1,21
-240.13,13.82,-566.71,1,22
-210.88,15.20,-566.92,1,23
-181.64,16.52,-567.14,1,24
-152.39,17.56,-567.36,1,25
-123.15,18.00,-567.57,1,26
-93.90,17.68,-567.79,1,27
-64.66,18.81,-568.01,1,28
-35.41,18.75,-568.22,1,29
-6.17,18.90,-568.44,1,30
23.08,19.17,-568.65,1,31
52.32,19.12,-568.87,1,32
81.57,19.01,-569.09,1,33
110.81,19.25,-569.30,1,34
140.06,19.21,-569.52,1,35
169.30,19.78,-569.74,1,36
198.55,20.54,-569.95,1,37
227.79,20.44,-570.17,1,38
257.04,21.07,-570.39,1,39
286.28,21.76,-570.60,1,40
315.53,22.48,-570.82,1,41
344.77,24.13,-571.03,1,42
